tank_name,Type,timestamp,Number,Class,tank_name2,fuel_type,qty,Amount,balance,tank_id,station_id
Diesel Tank 02,Invoice,2025-11-26,CR/INV/2526/09583,Unclassified,Diesel Tank 02,Lanka Auto Diesel,35.0,"8,216.10",5850335.71,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-26,CR/INV/2526/09584,Unclassified,Diesel Tank 02,Lanka Auto Diesel,48.14,"11,300.66",5861636.37,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-26,CR/INV/2526/09585,Unclassified,Diesel Tank 02,Lanka Auto Diesel,57.0,"13,380.51",5875016.88,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-26,CR/INV/2526/09586,Unclassified,Diesel Tank 02,Lanka Auto Diesel,75.0,"17,605.93",5892622.81,Diesel Tank 02,ST001
Diesel Tank 02,Cash Sales,2025-11-26,CASH/INV/2425/02887,Unclassified,Diesel Tank 02,Lanka Auto Diesel,224.589,"52,721.33",5945344.14,Diesel Tank 02,ST001
Diesel Tank 02,Cash Sales,2025-11-26,CASH/INV/2425/02891,Unclassified,Diesel Tank 02,Lanka Auto Diesel,1266.289,"297,256.23",6242600.37,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-27,CR/INV/2526/09610,Unclassified,Diesel Tank 02,Lanka Auto Diesel,52.347,"12,288.14",6254888.51,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-27,CR/INV/2526/09611,Unclassified,Diesel Tank 02,Lanka Auto Diesel,38.736,"9,093.22",6263981.73,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-27,CR/INV/2526/09612,Unclassified,Diesel Tank 02,Lanka Auto Diesel,16.0,"3,755.93",6267737.66,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-27,CR/INV/2526/09613,Unclassified,Diesel Tank 02,Lanka Auto Diesel,16.01,"3,758.28",6271495.94,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-27,CR/INV/2526/09614,Unclassified,Diesel Tank 02,Lanka Auto Diesel,56.0,"13,145.76",6284641.7,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-27,CR/INV/2526/09615,Unclassified,Diesel Tank 02,Lanka Auto Diesel,40.0,"9,389.83",6294031.53,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-27,CR/INV/2526/09616,Unclassified,Diesel Tank 02,Lanka Auto Diesel,54.0,"12,676.31",6306707.84,Diesel Tank 02,ST001
Diesel Tank 02,Cash Sales,2025-11-27,CASH/INV/2425/02903,Unclassified,Diesel Tank 02,Lanka Auto Diesel,1584.907,"372,050.60",6678758.44,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-28,CR/INV/2526/09632,Unclassified,Diesel Tank 02,Lanka Auto Diesel,803.523,"188,623.73",6867382.17,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-28,CR/INV/2526/09633,Unclassified,Diesel Tank 02,Lanka Auto Diesel,2.635,618.64,6868000.81,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-28,CR/INV/2526/09634,Unclassified,Diesel Tank 02,Lanka Auto Diesel,35.01,"8,218.45",6876219.26,Diesel Tank 02,ST001
Diesel Tank 02,Cash Sales,2025-11-28,CASH/INV/2425/02916,Unclassified,Diesel Tank 02,Lanka Auto Diesel,615.832,"144,564.10",7020783.37,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-29,CR/INV/2526/09661,Unclassified,Diesel Tank 02,Lanka Auto Diesel,60.0,"14,084.75",7034868.11,Diesel Tank 02,ST001
Diesel Tank 02,Cash Sales,2025-11-29,CASH/INV/2425/02928,Unclassified,Diesel Tank 02,Lanka Auto Diesel,1134.0,"266,201.98",7301070.09,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-30,CR/INV/2526/09667,Unclassified,Diesel Tank 02,Lanka Auto Diesel,193.617,"45,450.85",7346520.93,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-30,CR/INV/2526/09668,Unclassified,Diesel Tank 02,Lanka Auto Diesel,30.0,"7,042.37",7353563.31,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-30,CR/INV/2526/09673,Unclassified,Diesel Tank 02,Lanka Auto Diesel,356.234,"83,624.58",7437187.88,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-30,CR/INV/2526/09674,Unclassified,Diesel Tank 02,Lanka Auto Diesel,53.069,"12,457.63",7449645.51,Diesel Tank 02,ST001
Diesel Tank 02,Invoice,2025-11-30,CR/INV/2526/09675,Unclassified,Diesel Tank 02,Lanka Auto Diesel,20.0,"4,694.92",7454340.42,Diesel Tank 02,ST001
Diesel Tank 02,Cash Sales,2025-11-30,CASH/INV/2425/02935,Unclassified,Diesel Tank 02,Lanka Auto Diesel,54.383,"12,766.17",7467106.59,Diesel Tank 02,ST001
Diesel Tank 02,Cash Sales,2025-11-30,CASH/INV/2425/02939,Unclassified,Diesel Tank 02,Lanka Auto Diesel,1111.697,"260,966.47",7728073.06,Diesel Tank 02,ST001
Super Diesel Tank 04,Invoice,2025-11-01,CR/INV/2526/08570,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,40.0,"10,779.66",10779.66,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-01,CR/INV/2526/08591,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,53.87,"14,517.51",25297.17,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-01,CASH/INV/2425/02522,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,226.0,"60,905.21",86202.38,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-01,CASH/INV/2425/02536,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,59.13,"15,935.09",102137.47,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-02,CASH/INV/2425/02531,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,63.0,"16,978.00",119115.47,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-02,CASH/INV/2425/02533,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,101.0,"27,218.70",146334.16,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-03,CR/INV/2526/08629,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,29.0,"7,815.25",154149.42,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-03,CASH/INV/2425/02542,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,47.0,"12,666.13",166815.54,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-03,CASH/INV/2425/02553,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,211.0,"56,862.82",223678.36,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-04,CR/INV/2526/08630,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,72.327,"19,491.53",243169.89,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-04,CR/INV/2526/08672,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,40.0,"10,779.66",253949.55,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-04,CASH/INV/2425/02554,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,15.673,"4,223.77",258173.32,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-04,CASH/INV/2425/02569,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,79.0,"21,289.89",279463.21,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-05,CASH/INV/2425/02572,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,141.0,"37,998.37",317461.58,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-05,CASH/INV/2425/02581,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,126.0,"33,955.99",351417.58,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-06,CASH/INV/2425/02586,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,49.0,"13,205.11",364622.69,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-06,CASH/INV/2425/02596,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,279.0,"75,188.27",439810.96,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-07,CR/INV/2526/08751,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,40.0,"10,779.66",450590.62,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-07,CR/INV/2526/08752,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,75.0,"20,211.86",470802.48,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-07,CR/INV/2526/08754,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,50.0,"13,474.58",484277.06,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-07,CR/INV/2526/08755,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,45.0,"12,127.16",496404.22,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-07,CASH/INV/2425/02601,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,20.0,"5,389.90",501794.12,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-07,CASH/INV/2425/02603,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,0.0,0,501794.12,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-08,CR/INV/2526/08809,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,60.0,"16,169.49",517963.61,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-08,CASH/INV/2425/02619,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,108.0,"29,105.16",547068.77,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-08,CASH/INV/2425/02624,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,62.0,"16,708.50",563777.27,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-09,CR/INV/2526/08831,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,109.748,"29,576.27",593353.54,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-09,CR/INV/2526/08832,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,75.786,"20,423.73",613777.27,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-09,CR/INV/2526/08843,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,40.0,"10,779.66",624556.93,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-09,CASH/INV/2425/02630,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,39.466,"10,635.70",635192.63,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-09,CASH/INV/2425/02635,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,49.0,"13,205.13",648397.76,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-10,CASH/INV/2425/02647,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,25.0,"6,737.30",655135.06,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-10,CASH/INV/2425/02654,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,30.0,"8,084.76",663219.82,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-11,CR/INV/2526/08922,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,40.0,"10,779.66",673999.48,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-11,CR/INV/2526/08941,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,52.82,"14,234.54",688234.02,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-11,CASH/INV/2425/02663,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,65.0,"17,517.00",705751.02,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-11,CASH/INV/2425/02672,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,183.18,"49,365.57",755116.59,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-12,CR/INV/2526/08991,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,56.0,"15,091.53",770208.12,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-12,CASH/INV/2425/02676,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,118.0,"31,800.06",802008.18,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-12,CASH/INV/2425/02686,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,188.0,"50,664.53",852672.7,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-13,CR/INV/2526/09021,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,50.0,"13,474.58",866147.28,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-13,CR/INV/2526/09042,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,40.0,"10,779.66",876926.94,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-13,CR/INV/2526/09043,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,56.0,"15,091.55",892018.49,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-13,CASH/INV/2425/02695,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,10.0,"2,694.94",894713.43,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-13,CASH/INV/2425/02699,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,35.0,"9,432.26",904145.69,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-14,CR/INV/2526/09074,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,40.0,"10,779.66",914925.35,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-14,CR/INV/2526/09109,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,34.0,"9,162.71",924088.07,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-14,CASH/INV/2425/02714,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,206.0,"55,515.37",979603.44,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-14,CASH/INV/2425/02720,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,26.0,"7,006.81",986610.24,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-15,CR/INV/2526/09130,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,29.31,"7,898.80",994509.04,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-15,CASH/INV/2425/02722,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,66.0,"17,786.48",1012295.52,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-15,CASH/INV/2425/02728,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,160.69,"43,304.69",1055600.2,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-16,CR/INV/2526/09151,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,17.296,"4,661.02",1060261.22,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-16,CASH/INV/2425/02742,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,81.704,"22,018.70",1082279.91,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-16,CASH/INV/2425/02747,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,53.0,"14,283.08",1096562.99,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-17,CR/INV/2526/09195,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,9.434,"2,542.37",1099105.36,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-17,CR/INV/2526/09197,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,65.0,"17,516.95",1116622.31,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-17,CASH/INV/2425/02759,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,32.566,"8,776.29",1125398.6,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-17,CASH/INV/2425/02762,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,39.0,"10,510.22",1135908.82,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-18,CR/INV/2526/09238,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,40.0,"10,779.66",1146688.48,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-18,CR/INV/2526/09239,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,40.0,"10,779.66",1157468.14,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-18,CR/INV/2526/09240,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,90.0,"24,254.24",1181722.38,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-18,CR/INV/2526/09241,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,51.0,"13,744.07",1195466.45,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-18,CR/INV/2526/09242,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,56.0,"15,091.53",1210557.97,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-18,CASH/INV/2425/02775,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,43.0,"11,588.18",1222146.15,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-18,CASH/INV/2425/02776,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,192.0,"51,742.58",1273888.73,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-19,CASH/INV/2425/02780,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,49.0,"13,205.11",1287093.84,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-19,CASH/INV/2425/02782,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,126.0,"33,955.99",1321049.83,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-20,CASH/INV/2425/02795,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,118.0,"31,800.06",1352849.89,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-20,CASH/INV/2425/02802,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,195.0,"52,550.94",1405400.83,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-21,CR/INV/2526/09376,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,51.0,"13,744.07",1419144.9,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-21,CASH/INV/2425/02810,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,52.0,"14,013.59",1433158.48,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-21,CASH/INV/2425/02817,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,129.0,"34,764.49",1467922.97,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-22,CR/INV/2526/09416,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,40.0,"10,779.66",1478702.63,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-22,CR/INV/2526/09417,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,40.0,"10,779.66",1489482.29,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-22,CASH/INV/2425/02829,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,140.0,"37,728.90",1527211.19,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-22,CASH/INV/2425/02830,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,7.0,"1,886.47",1529097.66,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-23,CASH/INV/2425/02837,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,34.0,"9,162.73",1538260.39,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-23,CASH/INV/2425/02843,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,153.0,"41,232.28",1579492.67,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-24,CR/INV/2526/09469,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,56.5,"15,226.27",1594718.94,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-24,CASH/INV/2425/02853,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,107.0,"28,835.64",1623554.58,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-24,CASH/INV/2425/02855,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,149.5,"40,289.09",1663843.67,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-25,CR/INV/2526/09502,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,67.295,"18,135.59",1681979.26,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-25,CASH/INV/2425/02868,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,4.705,"1,267.83",1683247.09,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-25,CASH/INV/2425/02878,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,107.0,"28,835.64",1712082.74,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-26,CR/INV/2526/09551,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,48.0,"12,935.59",1725018.33,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-26,CR/INV/2526/09573,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,158.805,"42,796.61",1767814.94,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-26,CR/INV/2526/09574,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,80.0,"21,559.32",1789374.26,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-26,CASH/INV/2425/02881,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,10.0,"2,694.94",1792069.2,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-26,CASH/INV/2425/02889,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,79.195,"21,342.53",1813411.73,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-27,CR/INV/2526/09571,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,12.264,"3,305.09",1816716.81,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-27,CR/INV/2526/09572,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,12.579,"3,389.83",1820106.64,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-27,CR/INV/2526/09617,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,64.056,"17,262.71",1837369.35,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-27,CASH/INV/2425/02888,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,7.157,"1,928.83",1839298.19,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-27,CASH/INV/2425/02904,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,30.943,"8,339.03",1847637.21,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-28,CR/INV/2526/09623,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,40.0,"10,779.66",1858416.87,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-28,CR/INV/2526/09635,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,29.909,"8,060.17",1866477.04,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-28,CR/INV/2526/09636,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,34.0,"9,162.71",1875639.75,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-28,CASH/INV/2425/02909,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,79.0,"21,289.89",1896929.64,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-28,CASH/INV/2425/02917,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,36.091,"9,726.32",1906655.96,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-29,CR/INV/2526/09662,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,40.0,"10,779.66",1917435.63,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-29,CASH/INV/2425/02923,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,175.0,"47,161.10",1964596.73,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-29,CASH/INV/2425/02929,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,165.0,"44,466.20",2009062.92,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-30,CR/INV/2526/09669,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,80.116,"21,590.68",2030653.6,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Invoice,2025-11-30,CR/INV/2526/09680,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,42.264,"11,389.83",2042043.43,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-30,CASH/INV/2425/02936,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,8.884,"2,394.11",2044437.54,Super Diesel Tank 04,ST001
Super Diesel Tank 04,Cash Sales,2025-11-30,CASH/INV/2425/02942,Unclassified,Super Diesel Tank 04,Lanka Super Diesel,204.736,"55,174.70",2099612.24,Super Diesel Tank 04,ST001
Petrol Tank 01,Invoice,2025-12-01,CR/INV/2526/09695,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,402.935,"100,392.37",100392.37,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-12-01,CR/INV/2526/09696,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,4.0,996.61,101388.98,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-12-01,CR/INV/2526/09717,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,296.047,"73,761.02",175150.0,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-12-01,CR/INV/2526/09718,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,21.429,"5,338.98",180488.98,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-12-01,CASH/INV/2425/02948,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,181.065,"45,112.98",225601.97,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-12-01,CASH/INV/2425/02954,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1949.524,"485,729.85",711331.81,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-12-02,CR/INV/2526/09734,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,142.211,"35,432.20",746764.02,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-12-02,CR/INV/2526/09735,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,99.969,"24,907.63",771671.64,Petrol Tank 01,ST001
